unique(rios_data_token2it$it_tokens_2w),dei_related
greater sense,FALSE
thus enhances,FALSE
may additionally,TRUE
beneficial effect,FALSE
student retention,TRUE
california state,FALSE
state university,FALSE
university san,FALSE
san marcos,FALSE
marcos students,TRUE
tutorial exercises,FALSE
exercises independently,FALSE
encountered problems,FALSE
wooster students,TRUE
permanent teams,TRUE
not explicitly,FALSE
explicitly reference,FALSE
reference diversity,TRUE
successfully implemented,TRUE
student audiences,FALSE
multiple institutions,FALSE
students successfully,TRUE
classroom jigsaw,FALSE
jigsaw strategy,FALSE
inherently inclusive,TRUE
actively engage,TRUE
also become,FALSE
become aware,FALSE
diverse teams,TRUE
led successful,FALSE
successful space,FALSE
space missions,TRUE
missions three,TRUE
dimensional print,TRUE
print models,FALSE
additional diverse,TRUE
diverse resources,TRUE
written audio,FALSE
visual formats,TRUE
activity design,FALSE
design contributes,FALSE
students diverse,TRUE
learning specifically,FALSE
existing cognitive,FALSE
cognitive resources,FALSE
know rather,FALSE
deficit perspective,TRUE
filling gaps,FALSE
fostered inclusivity,TRUE
stakes multiple,FALSE
short answer,FALSE
answer exams,FALSE
incorporated multiple,TRUE
written summary,FALSE
summary group,FALSE
also requires,FALSE
answer authentic,TRUE
authentic questions,TRUE
authentic assessment,TRUE
authentic assessments,TRUE
best practice,FALSE
certain visual,TRUE
contrast can,FALSE
crime described,FALSE
recommend issuing,TRUE
students sometime,TRUE
consider whether,FALSE
recommend instructors,TRUE
abc news,FALSE
news article,TRUE
court case,FALSE
case prior,FALSE
class though,FALSE
never reported,FALSE
reported discomfort,FALSE
include data,FALSE
data related,FALSE
sexual offenses,TRUE
offenses perpetrated,FALSE
participate due,TRUE
data encourage,TRUE
ta know,FALSE
no penalty,TRUE
penalty students,TRUE
solve problems,FALSE
different contexts,TRUE
contexts students,TRUE
questions assigned,FALSE
random number,FALSE
number generator,FALSE
generator can,FALSE
can designate,FALSE
not forced,FALSE
large classroom,FALSE
classroom alternatively,TRUE
group reporter,FALSE
reporter can,FALSE
birthday coming,FALSE
whose name,FALSE
name starts,TRUE
letter closest,FALSE
letter z,FALSE
random assignments,TRUE
assignments may,TRUE
may reduce,FALSE
reduce public,TRUE
speaking anxiety,TRUE
help reduce,FALSE
reduce gender,TRUE
gender bias,TRUE
contribute individual,TRUE
aggregate data,FALSE
data set,FALSE
genetic drift,FALSE
drift engaging,TRUE
manner can,FALSE
stronger sense,FALSE
community students,TRUE
build community,TRUE
drift simulations,FALSE
two peers,FALSE
peers since,FALSE
since genetic,FALSE
no groups,FALSE
reach fixation,FALSE
bean color,TRUE
not met,FALSE
may ask,FALSE
simulating genetic,FALSE
structured decision,FALSE
making scenarios,FALSE
scenarios explicitly,FALSE
different viewpoints,FALSE
environmental topic,TRUE
topic therefore,FALSE
others objectives,FALSE
values might,TRUE
environmental issue,TRUE
considering others,FALSE
others viewpoints,FALSE
viewpoints might,FALSE
might influence,FALSE
views depending,TRUE
instructor interacts,TRUE
can empower,TRUE
can contribute,FALSE
environmental problems,TRUE
additionally structured,TRUE
tool aims,FALSE
make policy,FALSE
policy making,FALSE
integrates multiple,FALSE
multiple academic,FALSE
academic disciplines,FALSE
stakeholder interests,TRUE
amazon hydroelectric,FALSE
hydroelectric development,TRUE
development example,TRUE
example provided,FALSE
culturally distinct,TRUE
experience likewise,FALSE
environmental topics,TRUE
co instructors,FALSE
shared second,FALSE
can give,FALSE
give timing,FALSE
instructor assign,FALSE
mixed assessment,TRUE
assessment method,TRUE
method using,FALSE
assessments allows,TRUE
barriers giving,TRUE
wider range,FALSE
student scientists,FALSE
prepare rationales,FALSE
introduction procedures,FALSE
expected results,FALSE
results ahead,FALSE
individual experiments,TRUE
experiments giving,TRUE
giving time,FALSE
strategy encourages,TRUE
encourages active,TRUE
structure also,FALSE
also gives,FALSE
make decisions,FALSE
mistakes regarding,FALSE
minimal judgement,TRUE
instead encouraged,TRUE
utilize peer,FALSE
peer groups,FALSE
peer discussions,FALSE
determine students,TRUE
students performance,TRUE
weekly feedback,FALSE
assignments provides,TRUE
provides another,FALSE
another opportunity,TRUE
also can,FALSE
used along,FALSE
misconceptions stemming,TRUE
misguided student,FALSE
led learning,FALSE
students enrolled,TRUE
introductory cell,FALSE
students defined,TRUE
two parents,TRUE
not complete,FALSE
complete college,FALSE
income fafsa,TRUE
fafsa applicants,TRUE
traditionally underserved,TRUE
underserved racial,TRUE
racial minority,TRUE
minority group,TRUE
group hispanic,TRUE
hispanic latinx,TRUE
latinx african,TRUE
american black,TRUE
black native,TRUE
american alaskan,TRUE
alaskan native,TRUE
native native,TRUE
native hawaiian,TRUE
pacific islander,FALSE
filipino hmong,TRUE
hmong vietnamese,TRUE
groups listed,FALSE
leave science,FALSE
science not,FALSE
not identify,FALSE
infusing explicit,FALSE
explicit practice,FALSE
research module,FALSE
legitimate scientists,FALSE
diverse experiences,TRUE
scientist identity,TRUE
explicitly connect,FALSE
connect metacognitive,FALSE
metacognitive processes,FALSE
science listed,FALSE
metacognitive module,FALSE
module activities,FALSE
true scientific,FALSE
scientific struggle,TRUE
struggle allows,TRUE
reframe difficult,FALSE
difficult moments,TRUE
natural part,TRUE
real science,FALSE
science rather,FALSE
scientists potentially,FALSE
potentially increasing,FALSE
increasing student,FALSE
student development,TRUE
mindset towards,TRUE
towards science,FALSE
tetrahymena focused,TRUE
focused research,FALSE
research project,FALSE
also able,FALSE
introduce relevant,TRUE
relevant preliminary,TRUE
preliminary data,FALSE
another undergraduate,FALSE
undergraduate student,FALSE
student researcher,FALSE
sum students,TRUE
improved upon,FALSE
improve upon,FALSE
module requires,FALSE
involvement collected,TRUE
various assessments,TRUE
assessments including,TRUE
including worksheets,FALSE
given time,FALSE
process concepts,FALSE
home work,FALSE
group explorations,FALSE
complete hands,TRUE
metacognitive prompts,FALSE
assigned homework,FALSE
diverse points,TRUE
view allowing,FALSE
possible answers,FALSE
answers see,FALSE
diverse community,TRUE
scientific progress,FALSE
module student,FALSE
pairs must,FALSE
must draw,FALSE
accomplish several,FALSE
several distinct,FALSE
distinct tasks,FALSE
collecting information,FALSE
laboratory protocols,FALSE
applied regardless,FALSE
future career,FALSE
goals given,FALSE
recently developed,FALSE
developed technology,FALSE
development especially,TRUE
significant contributions,FALSE
underrepresented racial,TRUE
adapting games,TRUE
broadly familiar,FALSE
common framework,FALSE
framework around,FALSE
can construct,FALSE
places students,TRUE
equal level,TRUE
outset additionally,TRUE
familiarity provides,FALSE
personal relevance,TRUE
learning irrespective,TRUE
student background,TRUE
however not,FALSE
games particularly,TRUE
particularly international,TRUE
international students,TRUE
games tend,FALSE
teams can,TRUE
can accelerate,FALSE
process teams,TRUE
helping instructors,FALSE
instructors maximize,FALSE
multimodal approaches,FALSE
lesson allow,FALSE
artistic students,TRUE
cell pictionary,FALSE
includes text,FALSE
pictorial representations,TRUE
representations thus,TRUE
thus catering,FALSE
preferences using,FALSE
groups discussion,FALSE
discussion format,FALSE
format encourages,TRUE
thoughts without,FALSE
without fear,FALSE
large class,FALSE
pointed questions,FALSE
questions aids,FALSE
aids students,TRUE
exchanging views,TRUE
partner group,TRUE
strategy helps,TRUE
build confidence,TRUE
voting silently,TRUE
statements made,TRUE
instructor allows,FALSE
learning without,FALSE
without scrutiny,FALSE
safe space,FALSE
learning furthermore,FALSE
activity brainstorm,FALSE
brainstorm promotes,TRUE
student opinions,FALSE
equally valuable,TRUE
discussion occurred,FALSE
groups rather,FALSE
entire large,FALSE
lecture class,FALSE
ta voices,TRUE
heard using,FALSE
addition several,TRUE
modules explore,FALSE
bias can,TRUE
can affect,FALSE
affect teaching,FALSE
avoid bias,TRUE
assessing student,FALSE
students practice,TRUE
practice working,FALSE
navigating group,FALSE
group dynamics,FALSE
dynamics inclusive,TRUE
teaching can,FALSE
implementing individual,TRUE
individual accountabilityand,TRUE
accountabilityand positive,TRUE
often reinforced,FALSE
giving assessments,TRUE
individual basis,TRUE
basis positive,FALSE
single worksheet,FALSE
worksheet thus,FALSE
thus encouraging,TRUE
common resource,FALSE
resource instructors,FALSE
promoting inclusive,TRUE
monograph active,TRUE
learning cooperation,FALSE
college classroom,FALSE
course enrolls,FALSE
academic levels,FALSE
biology soil,FALSE
soil sciences,FALSE
sciences pre,FALSE
pre pharmacy,FALSE
pharmacy pre,FALSE
pre veterinary,FALSE
veterinary medicine,FALSE
medicine medical,FALSE
medical lab,FALSE
lab sciences,FALSE
sciences genomics,FALSE
several engineering,FALSE
engineering disciplines,FALSE
disciplines routinely,FALSE
routinely attend,FALSE
attend likewise,FALSE
usually junior,FALSE
graduate students,TRUE
students vary,TRUE
age race,TRUE
race national,TRUE
national background,TRUE
involves individual,TRUE
group tasks,FALSE
tasks small,FALSE
considered cooperative,TRUE
learning exercises,FALSE
foster student,TRUE
furthermore high,FALSE
high impact,TRUE
impact active,TRUE
learning practices,FALSE
major benefit,FALSE
cure introduces,FALSE
research system,FALSE
system c,FALSE
c elegans,FALSE
first two,FALSE
two mandatory,FALSE
mandatory biology,FALSE
upper division,TRUE
division electives,TRUE
system helps,TRUE
institutional barriers,TRUE
prevent students,TRUE
seeking research,FALSE
research within,FALSE
within two,FALSE
two upper,FALSE
division courses,TRUE
research without,FALSE
extra curricular,FALSE
curricular commitment,TRUE
extra cost,FALSE
entering research,FALSE
laboratory modules,FALSE
lower level,FALSE
level undergraduate,FALSE
undergraduate courses,FALSE
biological sciences,FALSE
prerequisite knowledge,TRUE
required information,FALSE
laboratory therefore,FALSE
knowledge instruction,FALSE
instruction employs,FALSE
employs handouts,FALSE
handouts powerpoint,FALSE
powerpoint slides,FALSE
oral instruction,FALSE
instruction serving,FALSE
experimental protocol,TRUE
allowed self,FALSE
can assign,FALSE
increase diversity,TRUE
promote inclusion,TRUE
another way,FALSE
provide instruction,FALSE
effective group,FALSE
work practices,FALSE
presentation poster,FALSE
writing assignment,TRUE
assignment related,TRUE
modules supporting,FALSE
groups lecture,FALSE
slides finally,FALSE
finally time,FALSE
lab classes,FALSE
complete much,FALSE
work related,FALSE
planning data,FALSE
family commitments,TRUE
genotypes throughout,FALSE
throughout various,FALSE
various populations,FALSE
populations genders,TRUE
literature reviews,TRUE
reviews students,TRUE
conduct literature,FALSE
literature searches,FALSE
searches furthermore,FALSE
furthermore classroom,FALSE
classroom collaboration,TRUE
collaboration occurs,TRUE
synthesis matrix,FALSE
overall project,FALSE
ultimately result,FALSE
best experimental,TRUE
design lastly,FALSE
phenotypic modules,FALSE
involve measurement,TRUE
muscle phenotypes,FALSE
varying physical,FALSE
physical capabilities,TRUE
also made,FALSE
made voluntary,FALSE
average biological,FALSE
biological males,TRUE
higher muscle,FALSE
muscle mass,FALSE
biological females,TRUE
therefore important,FALSE
stratify results,FALSE
transgender non,TRUE
non binary,TRUE
uncomfortable disclosing,TRUE
disclosing biological,FALSE
not disclose,FALSE
disclose biological,FALSE
information form,FALSE
form collate,FALSE
voluntary analysis,FALSE
anonymous results,FALSE
students opt,TRUE
statement listing,TRUE
welcoming students,TRUE
syllabus also,FALSE
detailed outline,FALSE
due dates,FALSE
structured course,FALSE
course including,FALSE
including many,FALSE
many low,FALSE
assessments throughout,TRUE
helps increase,TRUE
first introduced,FALSE
differential gene,FALSE
gene expression,FALSE
lab period,FALSE
facilitate different,FALSE
short power,FALSE
power point,FALSE
point lecture,FALSE
early amphibian,FALSE
amphibian development,TRUE
perform developmental,TRUE
biology lab,FALSE
lab techniques,FALSE
permanent lab,FALSE
foster collaboration,TRUE
take turns,FALSE
embryos others,FALSE
using guided,FALSE
guided inquiry,FALSE
inquiry work,FALSE
living organisms,TRUE
introduce laboratory,FALSE
laboratory skills,FALSE
skills improved,FALSE
underserved stem,TRUE
organellar genome,FALSE
genome annotation,FALSE
annotation promotes,TRUE
promotes investment,TRUE
challenging activity,FALSE
no strict,FALSE
strict pre,FALSE
pre requisite,FALSE
different educational,FALSE
educational backgrounds,TRUE
undergraduate graduate,FALSE
graduate traditional,FALSE
traditional non,FALSE
traditional biological,FALSE
biological science,FALSE
majors computer,FALSE
majors work,FALSE
class problems,FALSE
verbally reported,FALSE
class also,FALSE
also mixes,FALSE
mixes graduate,FALSE
educational levels,FALSE
also give,FALSE
leadership role,TRUE
can promote,TRUE
collegial learning,TRUE
foster collaborative,TRUE
collaborative discussion,TRUE
prevent anyone,FALSE
anyone feeling,TRUE
feeling isolated,TRUE
tasks among,FALSE
members giving,TRUE
group leader,TRUE
leader students,TRUE
analysis process,FALSE
problem based,FALSE
based shared,FALSE
shared learning,FALSE
learning teaches,FALSE
teaches students,TRUE
diverse opinions,TRUE
solving strategies,FALSE
peers additionally,TRUE
workshop leaders,TRUE
leaders instructors,TRUE
instructors ensure,FALSE
welcoming learning,TRUE
roles can,FALSE
distributed throughout,FALSE
throughout small,FALSE
visual impairment,TRUE
impairment might,TRUE
fruit flies,FALSE
traps releasing,FALSE
world problem,FALSE
problem flies,FALSE
fruit bowl,FALSE
bowl may,FALSE
typically engaged,TRUE
traditional classroom,FALSE
lecture based,FALSE
learning excises,FALSE
excises additionally,TRUE
students working,TRUE
collaborate share,TRUE
utilize one,FALSE
knowledge group,FALSE
based work,FALSE
allows multiple,FALSE
free discussion,FALSE
transparent learning,TRUE
assignment encouraged,TRUE
encouraged inclusive,TRUE
centered learning,FALSE
learning strategy,FALSE
writing skills,FALSE
writing center,FALSE
hours visit,FALSE
visit within,FALSE
within reason,FALSE
reason worked,FALSE
worked around,FALSE
schedules additionally,TRUE
best complemented,TRUE
students read,TRUE
science news,FALSE
news articles,TRUE
sources related,FALSE
related directly,FALSE
lives outside,TRUE
college throughout,FALSE
term students,TRUE
students completed,TRUE
completed five,FALSE
five scientist,FALSE
scientist spotlight,FALSE
spotlight activities,FALSE
read science,FALSE
news stories,TRUE
wrote short,FALSE
short responses,FALSE
scientists including,FALSE
often underrepresented,TRUE
sciences conducting,FALSE
conducting research,FALSE
research directly,FALSE
directly related,FALSE
scientist spotlights,FALSE
increased student,FALSE
student understanding,FALSE
sessions students,TRUE
used name,FALSE
use students,TRUE
names always,FALSE
discussion changed,FALSE
changed roles,FALSE
activities including,FALSE
provided opportunities,TRUE
previous exposure,FALSE
social controversies,TRUE
student tests,FALSE
different hypothesis,FALSE
class must,FALSE
must share,FALSE
share data,FALSE
picture making,FALSE
contribution equally,TRUE
equally important,TRUE
five minute,FALSE
alleviate presentation,FALSE
time allotted,FALSE
class preparation,FALSE
preparation gives,FALSE
gives equivalent,FALSE
equivalent time,FALSE
special equipment,TRUE
technical skills,FALSE
skills students,TRUE
inherently accommodated,TRUE
preferences visual,TRUE
visual physical,TRUE
physical social,TRUE
social logical,TRUE
therefore material,FALSE
ways though,FALSE
strong evidence,FALSE
evidence linking,FALSE
linking student,FALSE
pedagogy focused,FALSE
learning preference,FALSE
example visual,TRUE
visual learners,TRUE
powerpoint lectures,FALSE
lectures physical,FALSE
physical learners,FALSE
organisms logical,FALSE
logical learners,FALSE
conceptual problem,FALSE
associated worksheet,FALSE
social learners,TRUE
peer group,FALSE
discussions engaging,TRUE
together facilitating,TRUE
facilitating contributions,FALSE
enlightening refreshing,TRUE
inspiring although,TRUE
typically allow,FALSE
experience individuals,TRUE
groups tend,FALSE
unique roles,FALSE
diverse academic,TRUE
academic strengths,TRUE
solid skills,FALSE
skills working,FALSE
lack experience,FALSE
live subjects,FALSE
subjects another,FALSE
another might,FALSE
might learn,FALSE
learn better,FALSE
good experience,FALSE
field biology,FALSE
naturally successful,FALSE
successful pair,FALSE
pair encouraging,TRUE
beneficial finally,FALSE
topic inherently,FALSE
inherently involves,FALSE
involves questions,FALSE
natural interest,TRUE
strip sequences,FALSE
sequences provide,FALSE
visual way,TRUE
worksheets require,FALSE
draw representations,TRUE
discussions allow,FALSE
many student,FALSE
student perspectives,TRUE
anonymous clicker,FALSE
questions allow,FALSE
allow everyone,TRUE
everyone even,TRUE
even students,TRUE
speak aloud,FALSE
expression student,FALSE
assignment includes,TRUE
modes independently,FALSE
independently reading,FALSE
reading text,FALSE
interpreting figures,FALSE
figures communicating,FALSE
communicating findings,FALSE
structured throughout,FALSE
advance thus,FALSE
thus aligning,FALSE
teaching goal,FALSE
providing clear,FALSE
press release,FALSE
nonexpert audience,FALSE
assignment encourages,TRUE
encourages inclusive,TRUE
inclusive thinking,TRUE
science one,FALSE
one need,TRUE
need not,TRUE
research scientist,FALSE
science research,FALSE
research additionally,TRUE
vast diversity,TRUE
tutorial section,FALSE
section reads,FALSE
different paper,FALSE
paper chosen,FALSE
cultural identity,TRUE
scientific focus,FALSE
focus provide,FALSE
role models,FALSE
equally diverse,TRUE
student body,FALSE
student sees,FALSE
one article,TRUE
article chosen,TRUE
whole group,FALSE
group finally,FALSE
work across,FALSE
group facilitation,FALSE
teaching tidbit,FALSE
discussion throughout,FALSE
lesson everyday,FALSE
everyday examples,FALSE
can connect,FALSE
activities suggested,FALSE
suggested range,FALSE
open discussion,FALSE
comfort levels,FALSE
graphics photographs,FALSE
videos used,FALSE
clear making,FALSE
open sources,FALSE
sources online,FALSE
online creative,TRUE
creative commons,TRUE
commons unsplash,FALSE
wikimedia information,FALSE
lesson makes,FALSE
makes comparisons,FALSE
flying animals,FALSE
nature based,FALSE
examples provides,FALSE
provides everyone,TRUE
material regardless,FALSE
module allows,FALSE
simultaneously addressed,TRUE
addressed students,TRUE
animals discuss,FALSE
measure specimens,TRUE
project allows,FALSE
fill numerous,FALSE
numerous roles,FALSE
roles including,FALSE
including specimen,TRUE
specimen handler,TRUE
handler measurer,FALSE
measurer data,FALSE
data collector,FALSE
collector data,FALSE
data sifter,FALSE
sifter statistician,FALSE
statistician graphic,FALSE
graphic designer,FALSE
presenter based,FALSE
geographic range,FALSE
range made,FALSE
made possible,FALSE
vertnet students,TRUE
also leverage,FALSE
form predictions,FALSE
even global,FALSE
global variation,FALSE
little outdoor,FALSE
outdoor experience,FALSE
urban ecology,FALSE
campus provides,FALSE
rich hypotheses,FALSE
regarding urban,FALSE
urban vs,FALSE
vs suburban,FALSE
suburban vs,FALSE
vs rural,FALSE
rural populations,FALSE
choosing charismatic,FALSE
charismatic species,FALSE
near campus,FALSE
includes every,FALSE
student even,FALSE
limited previous,FALSE
previous engagement,TRUE
broad suite,FALSE
exercise affects,FALSE
affects everyone,TRUE
everyone differently,TRUE
differently based,FALSE
environmental factors,TRUE
appreciated exercise,TRUE
exercise resistance,FALSE
new field,FALSE
predisposed genetically,FALSE
absent metabolic,FALSE
metabolic response,FALSE
influence exercise,FALSE
exercise response,FALSE
studies follow,FALSE
limited success,FALSE
likely underscoring,FALSE
broader research,FALSE
exercise differences,TRUE
individuals can,TRUE
affects fly,FALSE
fly lines,FALSE
sexes differently,TRUE
experiment can,TRUE
effectively demonstrate,FALSE
diverse physiological,TRUE
physiological effects,FALSE
people may,FALSE
may believe,TRUE
closely related,FALSE
world problems,FALSE
sedentary lifestyles,FALSE
lifestyles obesity,FALSE
cardiovascular complications,FALSE
become engaged,TRUE
alternative hands,TRUE
typical didactic,FALSE
didactic lecture,FALSE
based classroom,FALSE
distribute tasks,FALSE
share responsibility,TRUE
experiment encouraging,TRUE
encouraging cooperation,TRUE
maintaining individual,TRUE
individual responsibilities,TRUE
responsibilities discussing,FALSE
discussing questions,FALSE
questions relevant,TRUE
interactive low,TRUE
low stress,FALSE
stress learning,FALSE
encourages multiple,TRUE
multiple perspectives,TRUE
open learning,FALSE
learning instructional,FALSE
instructional techniques,FALSE
share clicker,FALSE
stem classes,FALSE
student performance,FALSE
failure rate,TRUE
predominant instructional,TRUE
instructional mode,FALSE
traditional lecturing,FALSE
additional work,TRUE
learning also,FALSE
also decreases,FALSE
full time,FALSE
maine system,FALSE
students https,TRUE
wp content,FALSE
content uploads,FALSE
generation report,FALSE
use instructional,FALSE
used examples,FALSE
maine throughout,FALSE
students became,TRUE
discussion included,FALSE
organism important,FALSE
timber industry,FALSE
shown predicted,FALSE
predicted changes,FALSE
tree species,FALSE
species community,TRUE
community structure,TRUE
global temperature,FALSE
potential economic,TRUE
economic disadvantages,TRUE
area students,TRUE
students living,TRUE
potato farming,FALSE
farming region,FALSE
state commented,TRUE
time finally,FALSE
campus near,FALSE
coast students,TRUE
students connected,TRUE
sugar kelp,FALSE
department although,TRUE
lesson focused,FALSE
maine industries,FALSE
relevant photosynthetic,TRUE
photosynthetic organisms,FALSE
used organisms,FALSE
terrestrial potato,FALSE
aquatic sugar,FALSE
kelp examples,FALSE
apply photosynthetic,FALSE
photosynthetic concepts,FALSE
regions instructors,FALSE
can consult,FALSE
consult data,FALSE
local crop,FALSE
crop production,FALSE
guides focused,TRUE
aquatic photosynthetic,FALSE
vertical ocean,FALSE
ocean farms,FALSE
can feed,FALSE
feed us,FALSE
seas https,FALSE
sections thesalt,TRUE
scientists hope,FALSE
pacific ocean,FALSE
ocean https,FALSE
year non,FALSE
third year,FALSE
year science,FALSE
teaches practical,FALSE
essential scientific,FALSE
scientific literacy,FALSE
literacy skills,FALSE
analyze data,FALSE
real company,FALSE
company reports,FALSE
controversial food,TRUE
food supplement,TRUE
students everyone,TRUE
preparatory pre,FALSE
pre class,FALSE
ted talk,FALSE
talk https,FALSE
closed captioning,TRUE
activities everyone,TRUE
everyone becomes,TRUE
first half,FALSE
everyone shares,TRUE
second half,FALSE
particular promotes,TRUE
different strategies,FALSE
including individual,TRUE
strategies means,FALSE
lesson small,FALSE
overarching goals,FALSE
case used,FALSE
lesson invites,TRUE
invites different,TRUE
different opinions,FALSE
right course,TRUE
medical team,TRUE
team either,TRUE
either choice,FALSE
choice may,FALSE
justifiable depending,FALSE
moral theory,TRUE
guide given,FALSE
answer students,TRUE
explore different,FALSE
different points,FALSE
view without,FALSE
wrong students,TRUE
often feel,FALSE
feel strongly,FALSE
lesson creates,FALSE
instructors limit,FALSE
limit groups,FALSE
discussion highlights,FALSE
science emphasizing,FALSE
scientists minimize,FALSE
scientific reasoning,FALSE
repeating experiments,TRUE
activity helps,TRUE
helps build,TRUE
given roles,FALSE
develop knowledge,FALSE
knowledge within,FALSE
within expert,FALSE
individual contributions,TRUE
collaborative teamwork,TRUE
multiple ideas,FALSE
viewpoints can,FALSE
students recognize,TRUE
scientific discovery,FALSE
models involves,FALSE
involves multiple,FALSE
makes learning,FALSE
groups ranging,FALSE
students promoting,TRUE
encouraging feedback,TRUE
classroom dynamic,FALSE
tool not,FALSE
learning medium,FALSE
medium may,FALSE
discovery poster,FALSE
poster project,FALSE
explore current,FALSE
current research,FALSE
important issues,FALSE
sciences student,FALSE
ownership encourage,TRUE
posters yields,FALSE
limited however,FALSE
broader area,FALSE
instructor development,TRUE
poster encourages,TRUE
creatively engage,TRUE
groups requiring,FALSE
requiring cooperation,FALSE
cooperation distribution,FALSE
tasks group,FALSE
individual assessments,TRUE
assessments students,TRUE
true research,FALSE
students apply,TRUE
apply findings,FALSE
inform hypotheses,FALSE
following weeks,FALSE
weeks lessons,FALSE
accurately representing,FALSE
scientific knowledge,FALSE
lessons promote,TRUE
promote problem,TRUE
find intellectual,FALSE
intellectual substance,FALSE
science regardless,FALSE
prior background,TRUE
students leverage,TRUE
make predictions,FALSE
predictions test,FALSE
predictions gather,FALSE
gather evidence,FALSE
evidence analyze,FALSE
communicate results,FALSE
results furthermore,FALSE
module includes,FALSE
including manipulation,FALSE
live plants,FALSE
plants conducting,FALSE
conducting primary,FALSE
research discussing,FALSE
discussing debating,FALSE
debating results,FALSE
co writing,FALSE
peer editing,FALSE
final lab,FALSE
report activities,FALSE
utilize multiple,FALSE
multimodal experiences,FALSE
take ownership,FALSE
interactive sessions,TRUE
share not,FALSE
provide shared,FALSE
shared experiences,FALSE
writing process,FALSE
enhance engagement,TRUE
engagement motivation,TRUE
tutorial requires,FALSE
requires every,FALSE
assigned portion,FALSE
analysis enforcing,FALSE
enforcing inclusion,TRUE
overcoming hurdles,TRUE
learning required,FALSE
complete tutorials,FALSE
tutorials questions,FALSE
questions may,FALSE
backgrounds engage,TRUE
challenging area,FALSE
gcat seek,FALSE
seek network,FALSE
recently completed,FALSE
completed faculty,FALSE
faculty development,TRUE
development workshops,TRUE
several minority,TRUE
monitor implementation,TRUE
adjust protocols,FALSE
relevant challenges,TRUE
simple prerequisite,TRUE
groups around,FALSE
around common,FALSE
common interests,TRUE
offer several,FALSE
several opportunities,TRUE
final group,FALSE
member evaluation,TRUE
evaluation individuals,TRUE
member contributed,TRUE
finding key,FALSE
key articles,TRUE
imagining new,FALSE
new ways,FALSE
particularly engaging,TRUE
scaffolded approach,TRUE
pre activity,FALSE
activity worksheets,FALSE
online video,FALSE
minimize stress,FALSE
ongoing video,FALSE
video tutorial,FALSE
tutorial series,FALSE
series can,FALSE
alone resource,FALSE
command line,FALSE
line interface,FALSE
youtube see,FALSE
therefore completely,FALSE
completely public,TRUE
use using,FALSE
using qiime,FALSE
download software,FALSE
software rather,FALSE
expensive bioinformatics,TRUE
tools increases,FALSE
commercial tools,FALSE
still able,FALSE
learn also,FALSE
not assume,FALSE
extensive technical,FALSE
technical knowledge,FALSE
not skip,FALSE
skip steps,FALSE
steps every,FALSE
every video,FALSE
closed captioned,TRUE
accessibility finally,TRUE
class qiime,FALSE
qiime activities,FALSE
check student,FALSE
student progress,FALSE
ensure nobody,FALSE
nobody falls,FALSE
falls behind,FALSE
behind often,FALSE
check ups,FALSE
ups encourage,TRUE
promoting peer,FALSE
four members,TRUE
investigate allowing,FALSE
diversity alternatively,TRUE
assign students,TRUE
requiring diverse,TRUE
interact inside,TRUE
laboratory however,FALSE
however based,FALSE
personal observation,TRUE
students pick,TRUE
addition self,TRUE
selected groups,FALSE
mimic real,FALSE
world working,FALSE
usually composed,FALSE
two people,FALSE
plus others,FALSE
indeed self,FALSE
selection appears,FALSE
students experience,TRUE
considering communication,FALSE
communication enthusiasm,TRUE
enthusiasm pride,TRUE
attitude towards,TRUE
work among,FALSE
among members,TRUE
members based,TRUE
students preferences,TRUE
includes four,FALSE
four different,FALSE
different styles,FALSE
model peer,FALSE
peer grading,FALSE
grading supports,FALSE
supports diverse,TRUE
encourages use,TRUE
discipline appropriate,FALSE
appropriate language,FALSE
language promoting,FALSE
promoting diverse,TRUE
knowing learners,FALSE
learners gain,FALSE
gain access,TRUE
additional opportunities,TRUE
ask stupid,FALSE
stupid questions,FALSE
questions many,FALSE
session promotes,TRUE
promotes cognitive,TRUE
cognitive effort,FALSE
groups developing,FALSE
developing teamwork,TRUE
diverse peer,TRUE
manipulate pieces,FALSE
game board,FALSE
board record,FALSE
record data,FALSE
data discuss,FALSE
answer written,FALSE
written questions,FALSE
intentional addition,TRUE
allow individuals,TRUE
observe differences,TRUE
communication style,FALSE
others process,FALSE
interpret content,FALSE
visual senses,TRUE
model game,FALSE
assembly students,TRUE
cellular respiration,FALSE
answers students,TRUE
students taking,TRUE
taking stem,FALSE
frequently mention,TRUE
particularly effective,TRUE
learning using,FALSE
large paper,FALSE
paper demonstration,FALSE
demonstration strips,FALSE
chromosomes others,FALSE
big picture,FALSE
classroom smaller,FALSE
smaller versions,FALSE
chromosomes audience,FALSE
audience strips,FALSE
strips can,FALSE
use reasoning,FALSE
reasoning skills,FALSE
material learned,FALSE
different context,FALSE
supports inclusive,TRUE
teaching primarily,FALSE
two ways,FALSE
first students,TRUE
structure allows,FALSE
not frequently,FALSE
frequently available,FALSE
available second,FALSE
lesson applies,FALSE
applies modern,FALSE
modern technology,FALSE
simulations used,FALSE
research not,FALSE
typically experienced,FALSE
traditional wet,FALSE
wet laboratories,FALSE
laboratories lectures,FALSE
textbook reading,FALSE
reading simulations,FALSE
simulations can,FALSE
can show,FALSE
based phenomena,TRUE
understanding climate,FALSE
different teaching,FALSE
preferences abilities,TRUE
led discussion,FALSE
presented students,TRUE
first think,FALSE
finally report,FALSE
