unique(rios_data_token3it$it_tokens_3w),dei_related
students using wheelchairs,TRUE
using wheelchairs crutches,TRUE
lab group partners,TRUE
muscle fatigue can,TRUE
fatigue can apply,TRUE
rush somewhere quickly,FALSE
communication exchange students,TRUE
exchange students without,TRUE
students without disabilities,TRUE
involve physical exertion,FALSE
physical exertion like,FALSE
exertion like pedaling,FALSE
oxygen consumption experiment,TRUE
alternative means since,TRUE
students instructors might,TRUE
instructors might even,FALSE
might even choose,FALSE
pair share policy,FALSE
dr kimberly d,FALSE
kimberly d tanner,FALSE
d tanner also,FALSE
tanner also provides,FALSE
equitable teaching strategies,TRUE
promoting student engagement,TRUE
cultivating classroom equity,TRUE
instructors might want,FALSE
article addresses classroom,TRUE
addresses classroom teaching,TRUE
classroom teaching practices,FALSE
groups instructors might,FALSE
instructors might consider,FALSE
might consider ambulating,FALSE
provided fair access,TRUE
lesson took place,FALSE
equitable teaching practices,TRUE
teaching practices many,FALSE
practices many approaches,FALSE
inclusive environment suitable,TRUE
classes incorporated collaborative,TRUE
incorporated collaborative group,TRUE
collaborative group work,TRUE
group work conducted,FALSE
small permanent groups,FALSE
students prior coursework,TRUE
prior coursework majors,FALSE
demographic variables diverse,TRUE
variables diverse groups,TRUE
r package mindiff,FALSE
package mindiff v,FALSE
function assigns students,TRUE
differences among groups,TRUE
prior biology courses,FALSE
biology courses plan,FALSE
courses plan demographic,TRUE
plan demographic variables,TRUE
heterogenous within groups,FALSE
homogeneous among groups,FALSE
formally documenting group,TRUE
documenting group progress,TRUE
knowing students names,TRUE
instructor gauge student,FALSE
gauge student engagement,TRUE
students ugtas wore,TRUE
ugtas wore name,FALSE
wore name tags,FALSE
small group conversations,TRUE
class wide discussions,FALSE
instructor also used,FALSE
also used transparent,TRUE
low stakes cold,FALSE
stakes cold calling,FALSE
diverse student voices,TRUE
appropriately prepare ugtas,FALSE
encourage inclusive teaching,TRUE
growth mindset ugtas,TRUE
also prepared weekly,FALSE
upcoming activities content,FALSE
students individually due,TRUE
made available online,FALSE
complete bird observations,FALSE
different time zones,FALSE
different living situations,TRUE
living situations observations,TRUE
bird species seen,FALSE
students whose living,TRUE
whose living environment,TRUE
not include views,TRUE
natural spaces youtube,FALSE
spaces youtube live,FALSE
youtube live video,FALSE
live video channels,FALSE
bird feeders hosted,FALSE
recommended online bird,TRUE
instructors alike given,FALSE
instead can rely,FALSE
even just typing,FALSE
discussion groups just,FALSE
pre lab lectures,FALSE
provide notes audio,FALSE
also recommend following,TRUE
presented suitably lastly,FALSE
lateral transfer map,TRUE
intended career placing,FALSE
career placing value,TRUE
placing value not,TRUE
general education courses,FALSE
peers thus validating,FALSE
thus validating diverse,TRUE
validating diverse perspectives,TRUE
classroom discussions around,FALSE
include extracurricular activities,FALSE
longitudinal transfer map,TRUE
include past learning,FALSE
projected future learning,FALSE
future learning needs,TRUE
metacognitive skills play,FALSE
not just self,FALSE
just self regulation,FALSE
also self efficacy,TRUE
skills helps make,TRUE
helps make classrooms,TRUE
lesson involves inclusive,TRUE
involves inclusive teaching,TRUE
incorporates realistic human,TRUE
realistic human disease,TRUE
human disease research,TRUE
disease research scenarios,FALSE
students can visualize,TRUE
format incorporates universal,TRUE
incorporates universal design,TRUE
lowers access barriers,TRUE
resource limited students,TRUE
limited students electronic,TRUE
students electronic materials,TRUE
electronic materials can,FALSE
structured lab notes,FALSE
lab notes guide,FALSE
notes guide students,TRUE
expert thinking processes,FALSE
experiment summary lab,TRUE
summary lab report,FALSE
lab report provides,FALSE
suggested structured outline,FALSE
guide information processing,FALSE
post activity free,FALSE
activity free response,FALSE
free response questions,FALSE
lab report gives,FALSE
online teaching using,FALSE
teaching using supporting,FALSE
using supporting materials,FALSE
supporting materials resources,FALSE
materials resources provided,FALSE
interactive demonstrations allow,TRUE
demonstrations allow students,TRUE
describe enzyme function,FALSE
lab didactic style,FALSE
several roles enzyme,FALSE
roles enzyme scientist,FALSE
enzyme scientist recorder,FALSE
scientist recorder etc,FALSE
recorder etc allowing,FALSE
etc allowing students,TRUE
groups students can,TRUE
students can ask,TRUE
can ask questions,FALSE
whole class works,FALSE
class works together,TRUE
candy saturation curve,FALSE
not mobile part,TRUE
candy thus allowing,FALSE
thus allowing contributions,FALSE
homework data fitting,FALSE
data fitting assignment,TRUE
fitting assignment can,TRUE
outside resources can,FALSE
institutional honor code,FALSE
address inclusivity using,TRUE
group based problem,FALSE
based problem solving,FALSE
problem solving strategy,FALSE
activity transparency improving,TRUE
transparency improving student,TRUE
improving student confidence,TRUE
outsized positive impact,TRUE
underserved students academic,TRUE
students academic performance,TRUE
academic performance confidence,TRUE
across racial gender,TRUE
racial gender area,TRUE
study class year,FALSE
class year lines,FALSE
instructors group students,TRUE
maximize diversity within,TRUE
groups using demographic,TRUE
using demographic information,TRUE
encourage group collaboration,TRUE
learning tilt higher,FALSE
tilt higher ed,FALSE
knowledge gained additionally,TRUE
difficult open ended,FALSE
describes successful answers,FALSE
not otherwise understand,FALSE
otherwise understand instructor,FALSE
understand instructor expectations,FALSE
desired learning outcomes,FALSE
topic material students,TRUE
material students classify,TRUE
students classify data,TRUE
classify data individually,TRUE
discussions students learn,TRUE
seek additional information,TRUE
additional information online,TRUE
information online students,TRUE
online students access,TRUE
students access information,TRUE
multiple ways including,FALSE
ways including instructor,FALSE
including instructor delivery,FALSE
instructor delivery reading,FALSE
watching videos students,TRUE
classifying image data,FALSE
interpreting processed data,FALSE
processed data students,TRUE
data students share,TRUE
media including oral,FALSE
including oral presentation,FALSE
oral presentation written,FALSE
presentation written reflections,FALSE
written reflections graphs,FALSE
african vertebrate fauna,TRUE
data presentation photographs,FALSE
students encouraging participation,TRUE
physical field work,FALSE
real ecological research,FALSE
ecological research using,FALSE
lesson broadens participation,TRUE
gain biology field,FALSE
biology field experience,FALSE
travel field equipment,TRUE
field equipment clothing,TRUE
multiple week lesson,FALSE
week lesson allows,FALSE
deliberately included patients,TRUE
different backgrounds ethnicities,TRUE
integrate medical history,FALSE
important scientific process,FALSE
scientific process skill,FALSE
not just benefit,FALSE
just benefit pre,FALSE
benefit pre health,TRUE
pre health students,TRUE
diagnostic case study,FALSE
case study allows,FALSE
multiple paths thought,FALSE
paths thought processes,FALSE
correct answer lastly,FALSE
class works collectively,FALSE
mutation sample final,FALSE
sample final dataset,FALSE
procedures supporting file,FALSE
mutation fly lab,FALSE
fly lab manual,FALSE
discuss anomalous interesting,TRUE
anomalous interesting observations,TRUE
interesting observations rather,TRUE
match group consensus,FALSE
group consensus encouraging,TRUE
consensus encouraging student,TRUE
encouraging student initiative,TRUE
allot class time,FALSE
pre laboratory assignment,TRUE
laboratory assignment asking,TRUE
assignment asking questions,TRUE
class instructors may,FALSE
instructors may wish,FALSE
laboratory assignment welcoming,TRUE
study hall style,FALSE
hall style office,FALSE
style office hours,FALSE
make every effort,FALSE
accommodate different working,FALSE
different working styles,FALSE
may work nearby,FALSE
quieter less crowded,FALSE
less crowded location,FALSE
least one instructor,FALSE
rather not attend,FALSE
another time welcoming,TRUE
give students explicit,TRUE
students explicit guidance,TRUE
final assignments however,TRUE
strict form supporting,FALSE
form supporting file,FALSE
lab manual guidelines,FALSE
final assignment section,TRUE
journal articles clear,TRUE
articles clear guidance,TRUE
encouraging creative thinking,TRUE
creative thinking finally,TRUE
encourage creative thinking,TRUE
students design follow,TRUE
final assignments supporting,TRUE
assignments supporting file,TRUE
assignment section supporting,TRUE
section supporting file,FALSE
mutation grading keys,FALSE
grading keys although,TRUE
welcome creative use,TRUE
gather supporting evidence,FALSE
supporting evidence supporting,FALSE
evidence supporting file,FALSE
lab manual week,FALSE
student work specifically,FALSE
students can interpret,TRUE
discipline students work,TRUE
self formed groups,FALSE
formed groups however,FALSE
larger combined groups,FALSE
combined groups faculty,FALSE
intentional making certain,TRUE
different majors years,FALSE
majors years demographic,TRUE
years demographic backgrounds,TRUE
one format support,FALSE
lab access faculty,TRUE
faculty access sample,TRUE
lab series students,TRUE
use think pair,FALSE
classroom wide participation,TRUE
wide participation think,TRUE
participation think pair,TRUE
collaborative learning technique,TRUE
question think discuss,FALSE
technique encourages participation,TRUE
jigsaw together finally,TRUE
equalize classroom participation,TRUE
class successful completion,FALSE
can still engage,TRUE
software thinking activities,FALSE
activities engage students,TRUE
differing learning preferences,FALSE
paraphrasing scientific content,FALSE
difficulty since students,TRUE
since students may,TRUE
pathway selected examples,TRUE
students lived experiences,TRUE
subject matter assigned,FALSE
matter assigned readings,FALSE
exploration another excellent,FALSE
another excellent source,FALSE
group setting students,TRUE
setting students explore,TRUE
students explore important,TRUE
explore important scientific,FALSE
important scientific concepts,FALSE
groups accomplishments builds,TRUE
accomplishments builds confidence,TRUE
work ethic given,TRUE
audiovisual media resources,TRUE
biology videos https,FALSE
biointeractive students can,TRUE
make learning interactive,TRUE
learning styles also,FALSE
materials allow students,TRUE
management system lms,TRUE
opportunity select different,TRUE
select different starting,TRUE
different starting points,TRUE
starting points based,TRUE
advanced students can,TRUE
students can progress,TRUE
research articles quickly,TRUE
articles quickly whereas,TRUE
research articles overall,TRUE
activities incorporates student,FALSE
incorporates student led,FALSE
student lived experiences,TRUE
approach students learn,TRUE
gain computational skills,FALSE
lesson students can,TRUE
summative assessment poster,TRUE
inclusive learning activity,TRUE
lab manual supporting,FALSE
manual supporting file,FALSE
dynamic daphnia lab,FALSE
daphnia lab manual,FALSE
fill instructors make,FALSE
student feedback throughout,FALSE
student feels valued,TRUE
important additionally authentic,TRUE
additionally authentic research,TRUE
selected research positions,FALSE
research positions allowing,FALSE
positions allowing diverse,TRUE
allowing diverse students,TRUE
gain research experience,FALSE
lesson extremely inclusive,TRUE
model based activity,FALSE
based activity allows,FALSE
dynamic molecular process,FALSE
not directly visible,TRUE
shared mental model,TRUE
requires three rounds,FALSE
pcr template denaturation,FALSE
template denaturation primer,FALSE
denaturation primer annealing,FALSE
different colors encourages,TRUE
colors encourages students,TRUE
primer binding sites,FALSE
next complementary nucleotide,TRUE
english language status,TRUE
non verbal communication,FALSE
ideas among students,TRUE
individual instructor feedback,TRUE
not readily available,FALSE
readily available working,FALSE
fostering student gains,TRUE
underrepresented student groups,TRUE
first generation college,FALSE
lesson also utilizes,FALSE
also utilizes computational,FALSE
utilizes computational modeling,FALSE
not typically used,FALSE
computer based learning,FALSE
based learning approach,FALSE
learning approach may,FALSE
approach may appeal,FALSE
activity students work,TRUE
allotted laboratory time,FALSE
instructor may assign,FALSE
may assign pairs,FALSE
instructor can create,FALSE
can create heterogeneous,FALSE
create heterogeneous groups,FALSE
student academic performance,FALSE
organizational skills peer,FALSE
peer teaching may,FALSE
teaching may also,FALSE
universal design principles,TRUE
different ways including,FALSE
ways including paper,FALSE
including paper models,FALSE
paper models computational,FALSE
models computational algorithms,FALSE
computational algorithms teacher,FALSE
algorithms teacher demonstrations,FALSE
peer interaction students,TRUE
interaction students can,TRUE
students can express,TRUE
reflection group discussion,FALSE
individual summative assessment,TRUE
activity also stimulates,FALSE
also stimulates student,FALSE
stimulates student interest,TRUE
students kinesthetically interact,TRUE
physical paper models,FALSE
paper models visually,TRUE
models visually observe,TRUE
visually observe demonstrations,TRUE
observe demonstrations verbally,FALSE
demonstrations verbally communicate,FALSE
verbally communicate understanding,FALSE
promote higher order,TRUE
higher order thinking,FALSE
students individual values,TRUE
biomap degree plans,FALSE
career paths students,TRUE
paths students discuss,TRUE
lesson assumes no,FALSE
assumes no prior,FALSE
different experiences students,TRUE
experiences students also,TRUE
sharing existing expertise,TRUE
done data analysis,FALSE
spreadsheet software even,FALSE
software even though,FALSE
even though students,TRUE
though students self,TRUE
teams typically consist,TRUE
diverse expertise team,TRUE
expertise team members,TRUE
everyone can experience,TRUE
different tasks within,FALSE
one another consistent,FALSE
self selected teams,TRUE
working together take,TRUE
together take interest,TRUE
one another feel,FALSE
collaborative learning activity,TRUE
students collecting data,TRUE
whole course every,FALSE
course every student,FALSE
visualize phenology data,TRUE
group separately develops,FALSE
original research question,FALSE
groups providing participation,TRUE
providing participation opportunities,TRUE
student representative per,FALSE
representative per group,FALSE
per group rotates,FALSE
class session additionally,TRUE
team peer review,TRUE
peer review questionnaire,FALSE
review questionnaire administered,FALSE
students mid semester,TRUE
long standing disagreements,TRUE
self vs peer,FALSE
vs peer scores,FALSE
classroom active learning,TRUE
active learning lecture,TRUE
learning lecture setting,FALSE
lecture setting students,TRUE
setting students watched,TRUE
pre recorded lecture,FALSE
recorded lecture video,FALSE
principles behind gene,FALSE
behind gene targeting,FALSE
discussion section meeting,FALSE
step using tactile,TRUE
using tactile manipulation,TRUE
appreciate visual learning,TRUE
visual learning tools,TRUE
gene locus students,TRUE
posed question first,FALSE
group discussion engaging,TRUE
discussion engaging students,TRUE
engaging students via,TRUE
students via think,TRUE
via think pair,FALSE
help students understand,TRUE
common lab technique,FALSE
learning something applicable,FALSE
multiple ways first,FALSE
gateway introductory biology,TRUE
introductory biology course,FALSE
biology course required,FALSE
academic career second,FALSE
term long barcoding,FALSE
long barcoding project,FALSE
natural habitats can,FALSE
habitats can often,FALSE
make great efforts,FALSE
proverbial backyard furthermore,FALSE
backyard furthermore students,TRUE
supports student comfort,FALSE
student comfort creative,TRUE
comfort creative autonomy,TRUE
project ownership likewise,FALSE
data students generate,TRUE
researchers arboretum staff,FALSE
general public can,TRUE
public can use,TRUE
research outreach learning,TRUE
outreach learning natural,TRUE
learning natural history,FALSE
conservation purposes open,FALSE
generated data not,FALSE
non student users,FALSE
example data generated,FALSE
beetle larvae students,TRUE
also contributed data,FALSE
fungal surveys conducted,FALSE
america furthermore students,TRUE
supports creative autonomy,TRUE
project ownership third,FALSE
design framework feature,FALSE
require effective teamwork,TRUE
effective teamwork inside,TRUE
tasks fourth varying,FALSE
fourth varying modalities,FALSE
tasks online modules,FALSE
online modules mini,FALSE
modules mini lectures,FALSE
mini lectures discussions,FALSE
demonstrations accommodate student,FALSE
accommodate student preferences,FALSE
criterion scored using,FALSE
scored using standardized,FALSE
using standardized rubrics,FALSE
standardized rubrics made,FALSE
rubrics made available,FALSE
make student expectations,FALSE
student expectations explicit,FALSE
lab report guidelines,FALSE
report guidelines rubric,FALSE
lesson plan descriptions,FALSE
detailed supporting files,FALSE
supporting files lastly,FALSE
three differing areas,FALSE
study ecology molecular,FALSE
ecology molecular biology,FALSE
molecular biology bioinformatics,FALSE
lesson uses multiple,FALSE
uses multiple approaches,FALSE
facilitate learning reading,FALSE
learning reading listening,TRUE
reading listening analyzing,TRUE
listening analyzing data,TRUE
analyzing data discussing,FALSE
work allows input,FALSE
students students work,TRUE
enable less confident,TRUE
less confident students,TRUE
become comfortable sharing,TRUE
can gain confidence,TRUE
real world event,FALSE
world event provides,FALSE
event provides relevance,FALSE
case study allowed,FALSE
study allowed opportunities,TRUE
public health issues,TRUE
students broader interests,TRUE
includes several visual,TRUE
several visual elements,TRUE
visual elements focusing,TRUE
elements focusing primarily,TRUE
projected stress strain,FALSE
stress strain curve,FALSE
real time manipulation,FALSE
manipulation also incorporates,FALSE
lesson may better,FALSE
may better attract,FALSE
preferentially approach learning,FALSE
bodily kinesthetic means,FALSE
traditional verbal linguistic,TRUE
logical mathematical means,FALSE
real world experiential,FALSE
world experiential demonstration,FALSE
experiential demonstration may,FALSE
demonstration may also,FALSE
may also appeal,FALSE
students fall closer,TRUE
active experimentation end,TRUE
abstract conceptualization end,FALSE
engineers whose work,FALSE
whose work involves,FALSE
work involves iterative,FALSE
involves iterative modes,FALSE
silly putty material,FALSE
putty material may,FALSE
pragmatist putting abstract,FALSE
putting abstract concepts,FALSE
real world practice,FALSE
large lecture classroom,FALSE
concrete tactile experience,TRUE
observation can engage,TRUE
mirror neuron system,FALSE
system see reference,FALSE
also possibly tapping,FALSE
cortically mirrored motor,FALSE
mirrored motor planning,FALSE
specifically modifying teaching,FALSE
modifying teaching methodologies,FALSE
match preferred student,FALSE
preferred student learning,FALSE
student learning styles,FALSE
different academic backgrounds,TRUE
life experiences remains,FALSE
experiences remains nevertheless,FALSE
discussing dense material,FALSE
familiar objects can,FALSE
objects can render,FALSE
lesson less intimidating,FALSE
may facilitate meaningful,TRUE
facilitate meaningful connections,TRUE
students perhaps even,TRUE
perhaps even including,FALSE
even including personal,TRUE
including personal ones,TRUE
personal ones building,TRUE
coursework reciprocally improvements,TRUE
positively impact students,TRUE
impact students attitudes,TRUE
students attitudes towards,TRUE
everyday life applications,FALSE
life applications helps,TRUE
applications helps students,TRUE
helps students especially,TRUE
underrepresented minority groups,TRUE
minority groups develop,TRUE
california state university,FALSE
state university san,FALSE
university san marcos,FALSE
san marcos students,TRUE
marcos students worked,TRUE
tutorial exercises independently,FALSE
wooster students worked,TRUE
not explicitly reference,FALSE
explicitly reference diversity,TRUE
diverse student audiences,TRUE
students successfully completed,TRUE
classroom jigsaw strategy,FALSE
also become aware,FALSE
led successful space,FALSE
successful space missions,TRUE
space missions three,TRUE
missions three dimensional,TRUE
three dimensional print,TRUE
dimensional print models,TRUE
additional diverse resources,TRUE
activity design contributes,FALSE
students diverse backgrounds,TRUE
diverse backgrounds can,TRUE
learning specifically students,TRUE
existing cognitive resources,FALSE
high stakes multiple,FALSE
stakes multiple choice,FALSE
short answer exams,FALSE
incorporated multiple ways,TRUE
written summary group,FALSE
summary group discussion,FALSE
activity also requires,FALSE
also requires students,TRUE
use authentic data,TRUE
answer authentic questions,TRUE
certain visual impairments,TRUE
also recommend instructors,TRUE
recommend instructors encourage,TRUE
instructors encourage students,TRUE
abc news article,TRUE
court case prior,FALSE
class though students,TRUE
never reported discomfort,FALSE
include data related,FALSE
sexual offenses perpetrated,TRUE
no penalty students,TRUE
penalty students work,TRUE
different contexts students,TRUE
random number generator,FALSE
number generator can,FALSE
group can designate,FALSE
large classroom alternatively,TRUE
group reporter can,FALSE
whose name starts,TRUE
random assignments may,TRUE
assignments may reduce,TRUE
may reduce public,TRUE
reduce public speaking,TRUE
public speaking anxiety,TRUE
help reduce gender,TRUE
reduce gender bias,TRUE
aggregate data set,FALSE
manner can help,FALSE
genetic drift simulations,FALSE
two peers since,FALSE
peers since genetic,FALSE
since genetic drift,FALSE
instructor may ask,FALSE
may ask students,TRUE
simulating genetic drift,FALSE
structured decision making,FALSE
decision making scenarios,FALSE
making scenarios explicitly,FALSE
scenarios explicitly hold,FALSE
hold different viewpoints,FALSE
environmental topic therefore,TRUE
activity encourages students,TRUE
values might differ,TRUE
considering others viewpoints,FALSE
others viewpoints might,FALSE
viewpoints might influence,FALSE
lesson can empower,TRUE
can empower students,TRUE
additionally structured decision,TRUE
make policy making,FALSE
integrates multiple academic,FALSE
multiple academic disciplines,FALSE
amazon hydroelectric development,TRUE
hydroelectric development example,TRUE
development example provided,TRUE
equally shared second,TRUE
instructor can give,FALSE
can give timing,FALSE
give timing prompts,FALSE
mixed assessment method,TRUE
assessment method using,TRUE
summative assessments allows,TRUE
assessments allows students,TRUE
significant barriers giving,TRUE
expected results ahead,FALSE
individual experiments giving,TRUE
experiments giving time,TRUE
strategy encourages active,TRUE
encourages active participation,TRUE
structure also gives,FALSE
also gives students,TRUE
utilize peer groups,FALSE
cooperative learning experience,TRUE
determine students performance,TRUE
writing assignments provides,TRUE
assignments provides another,TRUE
provides another opportunity,TRUE
misguided student led,FALSE
student led learning,FALSE
molecular biology course,FALSE
generation college students,TRUE
college students defined,TRUE
not complete college,FALSE
low income fafsa,TRUE
income fafsa applicants,TRUE
traditionally underserved racial,TRUE
underserved racial minority,TRUE
racial minority group,TRUE
minority group hispanic,TRUE
group hispanic latinx,TRUE
hispanic latinx african,TRUE
latinx african american,TRUE
african american black,TRUE
american black native,TRUE
black native american,TRUE
native american alaskan,TRUE
american alaskan native,TRUE
alaskan native native,TRUE
native native hawaiian,TRUE
filipino hmong vietnamese,TRUE
many students especially,TRUE
leave science not,FALSE
infusing explicit practice,FALSE
students become aware,TRUE
explicitly connect metacognitive,FALSE
connect metacognitive processes,FALSE
metacognitive module activities,FALSE
true scientific struggle,TRUE
scientific struggle allows,TRUE
struggle allows students,TRUE
reframe difficult moments,TRUE
real science rather,FALSE
scientists potentially increasing,FALSE
potentially increasing student,FALSE
increasing student development,TRUE
growth mindset towards,TRUE
mindset towards science,TRUE
tetrahymena focused research,TRUE
focused research project,FALSE
introduce relevant preliminary,TRUE
relevant preliminary data,TRUE
another undergraduate student,FALSE
undergraduate student researcher,FALSE
sum students can,TRUE
students can make,TRUE
previous research can,FALSE
various assessments including,TRUE
assessments including worksheets,TRUE
class discussions students,TRUE
take home work,FALSE
small group explorations,FALSE
possible answers see,FALSE
answers see supporting,FALSE
see supporting files,FALSE
making scientific progress,FALSE
module student pairs,FALSE
student pairs must,FALSE
pairs must draw,FALSE
accomplish several distinct,FALSE
several distinct tasks,FALSE
future career goals,FALSE
career goals given,FALSE
recently developed technology,FALSE
underrepresented racial minorities,TRUE
common framework around,FALSE
improve learning irrespective,TRUE
games particularly international,TRUE
particularly international students,TRUE
teams can accelerate,TRUE
learning process teams,TRUE
helping instructors maximize,FALSE
instructors maximize diversity,TRUE
different backgrounds furthermore,TRUE
lesson allow students,TRUE
artistic students can,TRUE
activity includes text,FALSE
pictorial representations thus,TRUE
representations thus catering,TRUE
different student preferences,FALSE
student preferences using,FALSE
share small groups,FALSE
small groups discussion,FALSE
groups discussion format,FALSE
discussion format encourages,TRUE
thoughts without fear,FALSE
pointed questions aids,FALSE
questions aids students,TRUE
instructor allows students,TRUE
learning without scrutiny,FALSE
post activity brainstorm,FALSE
activity brainstorm promotes,TRUE
smaller groups rather,FALSE
entire large lecture,FALSE
large lecture class,FALSE
lecture class students,TRUE
bias can affect,TRUE
can affect teaching,FALSE
assessing student work,FALSE
three students practice,TRUE
students practice working,TRUE
navigating group dynamics,FALSE
group dynamics inclusive,TRUE
implementing individual accountabilityand,TRUE
individual accountabilityand positive,TRUE
accountabilityand positive interdependence,TRUE
individual basis positive,TRUE
basis positive interdependence,FALSE
single worksheet thus,FALSE
worksheet thus encouraging,TRUE
common resource instructors,FALSE
resource instructors can,FALSE
instructors can learn,FALSE
promoting inclusive teaching,TRUE
cooperative group learning,TRUE
monograph active learning,TRUE
active learning cooperation,TRUE
physiology course enrolls,FALSE
course enrolls students,TRUE
biology soil sciences,FALSE
soil sciences pre,FALSE
sciences pre pharmacy,FALSE
pre pharmacy pre,FALSE
pharmacy pre veterinary,FALSE
pre veterinary medicine,FALSE
veterinary medicine medical,FALSE
medicine medical lab,FALSE
medical lab sciences,FALSE
lab sciences genomics,FALSE
several engineering disciplines,FALSE
engineering disciplines routinely,FALSE
disciplines routinely attend,FALSE
routinely attend likewise,FALSE
first year graduate,FALSE
year graduate students,TRUE
academic level students,TRUE
level students vary,TRUE
age race national,TRUE
race national background,TRUE
activity involves individual,TRUE
group tasks small,FALSE
tasks small group,FALSE
small group tasks,FALSE
considered cooperative learning,TRUE
cooperative learning techniques,TRUE
active learning exercises,TRUE
foster student learning,TRUE
furthermore high impact,TRUE
impact active learning,TRUE
active learning practices,TRUE
pipeline cure introduces,FALSE
cure introduces students,TRUE
research system c,FALSE
system c elegans,FALSE
first two mandatory,FALSE
two mandatory biology,FALSE
mandatory biology courses,FALSE
time students make,TRUE
upper division electives,TRUE
seeking research opportunities,TRUE
research within two,FALSE
within two upper,FALSE
two upper division,TRUE
upper division courses,TRUE
division courses students,TRUE
courses students can,TRUE
extra curricular commitment,TRUE
upper level undergraduate,FALSE
level undergraduate courses,FALSE
baseline knowledge instruction,FALSE
knowledge instruction employs,FALSE
instruction employs handouts,FALSE
employs handouts powerpoint,FALSE
handouts powerpoint slides,FALSE
oral instruction serving,FALSE
allowed self selection,FALSE
instructors can assign,FALSE
can assign groups,FALSE
promote inclusion another,TRUE
improve group work,FALSE
effective group work,FALSE
group work practices,FALSE
group presentation poster,FALSE
writing assignment related,TRUE
modules supporting file,FALSE
groups lecture slides,FALSE
lecture slides finally,FALSE
slides finally time,FALSE
group work related,FALSE
planning data analysis,FALSE
genotypes throughout various,FALSE
throughout various populations,FALSE
various populations genders,TRUE
literature reviews students,TRUE
conduct literature searches,FALSE
literature searches furthermore,FALSE
searches furthermore classroom,FALSE
furthermore classroom collaboration,TRUE
classroom collaboration occurs,TRUE
best experimental design,TRUE
experimental design lastly,TRUE
varying physical capabilities,TRUE
also made voluntary,FALSE
average biological males,TRUE
higher muscle mass,FALSE
transgender non binary,TRUE
uncomfortable disclosing biological,TRUE
disclosing biological sex,TRUE
not disclose biological,FALSE
disclose biological sex,TRUE
demographic information form,TRUE
information form supporting,FALSE
information form collate,FALSE
highly structured course,FALSE
structured course including,FALSE
course including many,FALSE
including many low,FALSE
many low stakes,FALSE
stakes assessments throughout,TRUE
helps increase student,TRUE
increase student success,FALSE
differential gene expression,FALSE
several different formats,FALSE
facilitate different learning,FALSE
short power point,FALSE
power point lecture,FALSE
early amphibian development,TRUE
perform developmental biology,TRUE
developmental biology lab,TRUE
biology lab techniques,FALSE
permanent lab groups,FALSE
using guided inquiry,FALSE
guided inquiry work,FALSE
introduce laboratory skills,FALSE
laboratory skills improved,FALSE
organellar genome annotation,FALSE
genome annotation promotes,TRUE
annotation promotes investment,TRUE
no strict pre,FALSE
strict pre requisite,FALSE
many different educational,FALSE
different educational backgrounds,TRUE
undergraduate graduate traditional,FALSE
graduate traditional non,FALSE
traditional non traditional,FALSE
non traditional biological,FALSE
traditional biological science,FALSE
biological science majors,FALSE
science majors computer,FALSE
majors computer science,FALSE
computer science majors,FALSE
science majors work,FALSE
majors work together,TRUE
class also mixes,FALSE
also mixes graduate,FALSE
different educational levels,FALSE
may also give,FALSE
collegial learning environment,TRUE
foster collaborative discussion,TRUE
prevent anyone feeling,TRUE
anyone feeling isolated,TRUE
rotate tasks among,FALSE
tasks among group,FALSE
group members giving,TRUE
group leader students,TRUE
leader students share,TRUE
data analysis process,FALSE
problem based shared,FALSE
based shared learning,FALSE
shared learning experience,FALSE
collaborative learning teaches,TRUE
learning teaches students,TRUE
problem solving strategies,FALSE
workshop leaders instructors,TRUE
leaders instructors ensure,TRUE
welcoming learning environment,TRUE
distributed throughout small,FALSE
throughout small groups,FALSE
visual impairment might,TRUE
impairment might not,TRUE
real world problem,FALSE
world problem flies,FALSE
fruit bowl may,FALSE
bowl may appeal,FALSE
not typically engaged,TRUE
lecture based learning,FALSE
based learning excises,FALSE
learning excises additionally,TRUE
excises additionally students,TRUE
additionally students working,TRUE
collaborate share ideas,TRUE
prior knowledge group,FALSE
knowledge group based,FALSE
group based work,FALSE
allows multiple representations,TRUE
transparent learning environment,TRUE
assignment encouraged inclusive,TRUE
encouraged inclusive teaching,TRUE
student centered learning,FALSE
centered learning strategy,FALSE
office hours visit,FALSE
hours visit within,FALSE
visit within reason,FALSE
within reason worked,FALSE
reason worked around,FALSE
students schedules additionally,TRUE
science news articles,TRUE
sources related directly,FALSE
term students completed,TRUE
students completed five,TRUE
completed five scientist,FALSE
five scientist spotlight,FALSE
scientist spotlight activities,FALSE
read science news,FALSE
science news stories,TRUE
wrote short responses,FALSE
scientists including women,TRUE
sciences conducting research,FALSE
conducting research directly,FALSE
research directly related,FALSE
increased student understanding,FALSE
class sessions students,TRUE
used name tents,FALSE
use students names,TRUE
students names always,TRUE
class discussion changed,FALSE
discussion changed roles,FALSE
class activities including,FALSE
activities including varying,FALSE
entire class must,FALSE
class must share,FALSE
must share data,FALSE
contribution equally important,TRUE
presentation students work,TRUE
alleviate presentation anxiety,TRUE
class preparation gives,FALSE
preparation gives equivalent,FALSE
gives equivalent time,FALSE
technical skills students,TRUE
learning preferences visual,TRUE
preferences visual physical,TRUE
visual physical social,TRUE
physical social logical,TRUE
multiple ways though,FALSE
not strong evidence,FALSE
strong evidence linking,FALSE
evidence linking student,FALSE
linking student learning,FALSE
